EventID,SubRun,Field,galactic_l,galactic_b,ra_deg,dec_deg,SourceID,Source_mul,Source_mub,Source_Vr,Source_U,Source_V,Source_W,Source_iMass,Source_CL,Source_age,Source_Teff,Source_logg,Source_pop,Source_Mass,Source_Mbol,Source_Radius,Source_[Fe/H],Source_l,Source_b,Source_RA2000.0,Source_DEC2000.0,Source_Dist,Source_x,Source_y,Source_z,Source_Av,Source_[alpha/Fe],LensID,Lens_mul,Lens_mub,Lens_Vr,Lens_U,Lens_V,Lens_W,Lens_iMass,Lens_CL,Lens_age,Lens_Teff,Lens_logg,Lens_pop,Lens_Mass,Lens_Mbol,Lens_Radius,Lens_[Fe/H],Lens_l,Lens_b,Lens_RA2000.0,Lens_DEC2000.0,Lens_Dist,Lens_x,Lens_y,Lens_z,Lens_Av,Lens_[alpha/Fe],u0lens1,alpha,t0lens1,tref,tcroin,ucroin,rcroin,tE_ref,tE_helio,rE,thetaE,rho,piE,piEN,piEE,murel_helio_alpha,murel_helio_delta,murel_helio_l,murel_helio_b,murel_helio_lambda,murel_helio_beta,murel_helio,murel_ref_alpha,murel_ref_delta,murel_ref_l,murel_ref_b,murel_ref_lambda,murel_ref_beta,murel_ref,vtilde_helio,vtilde_ref,v_ref,vtilde_helio_N,vtilde_helio_E,vtilde_ref_N,vtilde_ref_E,v_ref_N,v_ref_E,piEll,piErp,vt,LDgamma,Planet_mass,Planet_semimajoraxis,Planet_inclination,Planet_orbphase,Planet_q,Planet_s,Planet_period,u0max,t0range,weight_scale,raw_weight,weight,Source_R062,Source_Z087,Source_Y106,Source_J129,Source_W146,Source_H158,Source_F184,Source_K213,Source_2MASS_Ks,Source_2MASS_J,Source_2MASS_H,Source_Bessell_U,Source_Bessell_B,Source_Bessell_V,Source_Bessell_I,Source_Bessell_R,Source_Kepler_Kp,Source_TESS,Source_DECam_z,Source_DECam_u,Source_DECam_g,Source_DECam_r,Source_DECam_i,Source_DECam_Y,Source_Gaia_G_EDR3,Source_Gaia_BP_EDR3,Source_Gaia_RP_EDR3,Source_VISTA_Z,Source_VISTA_Y,Source_VISTA_J,Source_VISTA_H,Source_VISTA_Ks,Lens_R062,Lens_Z087,Lens_Y106,Lens_J129,Lens_W146,Lens_H158,Lens_F184,Lens_K213,Lens_2MASS_Ks,Lens_2MASS_J,Lens_2MASS_H,Lens_Bessell_U,Lens_Bessell_B,Lens_Bessell_V,Lens_Bessell_I,Lens_Bessell_R,Lens_Kepler_Kp,Lens_TESS,Lens_DECam_z,Lens_DECam_u,Lens_DECam_g,Lens_DECam_r,Lens_DECam_i,Lens_DECam_Y,Lens_Gaia_G_EDR3,Lens_Gaia_BP_EDR3,Lens_Gaia_RP_EDR3,Lens_VISTA_Z,Lens_VISTA_Y,Lens_VISTA_J,Lens_VISTA_H,Lens_VISTA_Ks,Obs_0_fs,Obs_1_fs,Obs_2_fs,NumObsGroups,ErrorFlag,ObsGroup_0_flatlc,ObsGroup_0_flatchi2,ObsGroup_0_FiniteSourceflag,ObsGroup_0_chi2,ObsGroup_0_t0_err,ObsGroup_0_tE_err,ObsGroup_0_u0_err,ObsGroup_0_alpha_err,ObsGroup_0_s_err,ObsGroup_0_q_err,ObsGroup_0_rs_err,ObsGroup_0_piEN_err,ObsGroup_0_piEE_err,ObsGroup_0_Fbase0_err,ObsGroup_0_fs0_err,ObsGroup_0_Fbase1_err,ObsGroup_0_fs1_err,ObsGroup_0_Fbase2_err,ObsGroup_0_fs2_err,LCOutput
885,1,881,1.385091620684,-2.163217568398,269.3370658089,-28.84994787015,19678,-8.7558505,7.0043151,107.97234,139.4223,-80.423779,266.38463,0.17034188,0.0,10.0,3483.2083,5.1225709,0.0,0.17033958,10.587365,0.18674339,-0.40145068,1.4021706,-2.1939666,269.376,-28.850531,7.9266193,-0.26021099,0.1938226,-0.30291121,1.2730312,0.0,3509,-5.2952046,4.8316866,39.921935,63.894607,65.637223,171.30443,5.9110582,2e-50,10.0,2e-50,2e-50,0.0,1.0383053,2e-50,2e-50,2e-50,1.3975073,-2.2045144,269.38378,-28.85984,7.2164119,-0.9696666,0.17586854,-0.27557532,1.2730312,0.0,-0.1476412744871,165.5876326561,152.3277345512,150.379942283,150.379942283,-0.3167629539967,0.2014232571565,28.93420925894,28.96692106039,2.338539154923,0.3240584361493,0.000338054607158,0.03831356348323,0.01810706811872,0.03376482238851,3.612229053598,1.910022489015,3.46064662075,-2.172627351962,3.603359685698,1.926702784471,4.086120977675,3.613971136905,1.916604045861,3.467217126305,-2.170844040011,3.605071321344,1.933292325288,16.73415844699,1560.115626616,1561.879427802,2.599432888998,735.6314554365,1375.793273055,738.1473979789,1376.446790054,-2.515942542352,-0.6535169990051,0.03378937781101,-0.0180612041107,139.7828785285,0.36,3.00374072e-06,2.799232375572,22.92297265919,23.48012212961,2.892926309824e-06,1.182499065198,4.596161336985,0.2014232571565,432.0,1.0,2.648280117248,0.6316227649288,27.767661,25.7617,25.08334,24.637106,24.632711,24.344029,24.365809,24.418822,22.584317,23.808912,22.909967,33.041101,31.173467,28.795834,25.754865,27.332153,27.641715,26.138783,25.539849,32.799853,30.112361,27.655707,26.344596,25.278035,27.424603,29.127218,25.983496,25.197603,24.579572,23.741831,22.918419,22.601535,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.04065871954886,0.04967918064759,0.01064558093964,1,0,0,624672.6188865,0,-10.7203203711,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0
886,1,881,1.49287391901,-2.170742928982,269.4059532048,-28.76043084709,40215,-3.888359,0.32107182,4.741542,22.137005,83.417486,20.975761,0.18995967,0.0,10.0,3136.8477,5.0615407,0.0,0.18995747,10.801448,0.20864146,0.099869959,1.3974436,-2.1951794,269.37451,-28.855229,8.8082217,0.6204195,0.21465351,-0.33867822,1.2730312,0.0,12489,-10.285734,0.71455172,-61.640848,-38.405482,-132.81813,36.432139,0.099708259,2e-50,10.0,2e-50,2e-50,0.0,0.099708259,2e-50,2e-50,2e-50,1.3988636,-2.2043983,269.38443,-28.858608,7.7329253,-0.45373522,0.18863917,-0.29650068,1.2730312,0.0,-6.659842471231,73.86746227741,1347.04096042,1402.594134808,1402.594134808,-0.5567945241928,0.03961494410155,6.466864717018,6.4529885539,0.875661431714,0.1132380564589,0.0009726865755153,0.1394131477113,-0.1170315610328,-0.07576040837394,-3.537727346373,-5.344690687501,-6.397375129769,0.3934777901538,-3.515557122861,-5.359299528691,6.409464355336,-3.497791601093,-5.354491356874,-6.385907609445,0.3539883884259,-3.475581121885,-5.368934683967,40.90512377551,1924.62907321,1920.499333664,12.34771036663,-1609.286379192,-1055.648814328,-1612.179616277,-1043.644851213,2.893237085172,-12.00396311503,0.07940271390919,-0.1145915999479,234.956247017,0.36,3.00374072e-06,8.082075467729,70.25298777896,316.7250280753,3.012529503699e-05,7.051691600551,72.76327601595,0.03961494410155,432.0,1.0,1.451568708779,0.0678667865634,28.989702,26.325973,25.42763,24.935817,24.96275,24.660253,24.73411,24.701808,22.867303,24.079391,23.202477,34.296831,32.656702,30.332143,26.476222,28.580967,28.672767,26.833834,26.023056,33.620672,31.507184,29.09863,27.124482,25.672345,28.376742,30.66084,26.737203,25.765587,24.969369,24.004613,23.217104,22.894157,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.002603710672441,0.001583137154118,0.001421190891736,1,0,1,-0.6807379248494,0,0.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0
887,1,881,1.339016893506,-2.130024969578,269.2779458755,-28.87320382006,48826,-8.4260847,-1.6712975,-29.914856,-11.096554,-113.70173,-62.095336,0.44506415,0.0,7.6827237,3746.703,4.840273,9.0,0.44505473,8.5117444,0.41978773,-0.1643345,1.401448,-2.2068779,269.38836,-28.85761,8.9779305,0.78984995,0.21941437,-0.34736266,1.2730312,0.0,13659,-8.7982514,4.7868411,84.709032,112.5465,-76.468953,180.68525,0.3898661,0.0,10.0,3538.1495,4.8813647,0.0,0.38985814,9.0064274,0.3748343,0.08257999,1.3952388,-2.1978988,269.37594,-28.858496,7.7776967,-0.40896632,0.18924062,-0.29743421,1.2730312,0.0,-0.005871504504548,168.9915812016,1818.614940428,1818.240777254,1818.240777254,0.01950097084045,0.2760823582905,13.10982255847,13.19196336728,1.8171781814,0.2336396302777,0.0009305933481092,0.07356853368253,0.03247104608573,-0.06601484919544,-5.77709441081,2.910539880844,-0.3721688521011,6.458138475979,-5.791678131108,2.881410532195,6.46885323913,-5.826487994605,2.902434051303,-0.403910813004,6.496840911442,-5.841030269051,2.873056067931,42.37208577344,1784.062780212,1795.240990983,13.80460621611,794.6721149747,-1597.30279954,792.3680143573,-1610.913761047,2.304100617401,13.61096150633,0.06801241963435,0.02804710187666,238.5062403738,0.36,3.00374072e-06,1.983003803396,20.369080121,108.2384763549,7.704701817948e-06,1.029901899904,4.472293989669,0.2760823582905,432.0,1.0,3.022749313553,0.9932233764977,25.752132,23.943789,23.315023,22.897127,22.879751,22.606373,22.600626,22.707763,20.873258,22.073292,21.179201,30.63528,28.920533,26.68557,23.902388,25.324013,25.669986,24.268824,23.738606,30.574377,27.92909,25.607668,24.478911,23.489576,25.468655,27.017314,24.103769,23.385691,22.794752,22.009183,21.185482,20.884685,26.264342,24.139688,23.427641,22.989104,22.985684,22.705076,22.720498,22.792123,20.957618,22.158926,21.272274,31.125375,29.507757,27.297197,24.154855,25.844469,26.104013,24.547711,23.90374,30.959112,28.500694,26.197829,24.761523,23.621515,25.872326,27.628499,24.401539,23.578927,22.920692,22.092448,21.280294,20.973286,0.126597407263,0.1400031161381,0.03837468201481,1,0,0,24003306.59641,1,15317.43071391,0.0001489062945764,0.001024809412477,1.856505847221e-05,0.0007006279867229,0.0001409152934594,0.007571511496471,0.003788280753257,1.278201782367,0.08630492485149,3.289500201208e-05,0.0003429349936894,0.0005811315143228,0.0005827142680682,0.0002260589547557,0.0001461795637846,0
888,1,881,1.302715548314,-2.169009137154,269.2957586074,-28.92412048779,42871,-3.1282127,-4.0385475,-21.910381,-12.760496,109.70586,-165.78878,0.55591721,0.0,10.0,3747.4825,4.7376646,0.0,0.55589866,8.0127181,0.52802478,0.34144347,1.3960459,-2.202139,269.38059,-28.859917,9.1196709,0.93148281,0.22202015,-0.35236147,1.2730312,0.0,8933,-11.16421,0.40183123,-7.4026141,15.864218,-155.27252,22.473648,0.34248926,0.0,10.0,3266.8128,4.8778282,0.0,0.3424692,9.4841916,0.35285016,0.288491,1.3975938,-2.1952452,269.37466,-28.855132,7.5736492,-0.61277993,0.18458721,-0.28883456,1.2730312,0.0,-6.106220666454,92.62949824333,1409.509334155,1405.835348368,1405.835348368,-0.1688203811646,0.02390662996695,9.978501149791,9.941269491239,1.892586314249,0.2498909395287,0.001077401512728,0.0895737432981,-0.04689028757258,-0.07632009184871,-7.865751312266,-4.735416788945,-8.035998778526,4.440376054229,-7.842395912448,-4.77399646249,9.181188151402,-7.816944772932,-4.749918816837,-8.024130870486,4.39086302712,-7.793518727532,-4.788258576269,83.66635434961,1944.415609372,1937.160630196,10.7830131965,-1011.049233245,-1660.882750204,-1014.069700335,-1650.531414437,3.020467089723,-10.35133576674,0.07742565803605,-0.04504134729467,329.6290796602,0.36,3.00374072e-06,12.58629111681,-63.82882197623,21.85587118318,8.77083463272e-06,6.268151867112,76.30166145415,0.02390662996695,432.0,1.0,4.588571343531,0.1292605220161,25.50756,23.500278,22.819927,22.377006,22.347906,22.052856,22.041663,22.163512,20.329007,21.560307,20.618011,30.2546,28.628347,26.485617,23.489804,25.091805,25.375643,23.880541,23.276619,30.156423,27.648109,25.421645,24.088405,23.004143,25.154247,26.815026,23.726679,22.943234,22.305695,21.494441,20.625075,20.339484,27.174316,24.631821,23.771501,23.305006,23.328269,23.043093,23.095318,23.10951,21.275005,22.457225,21.598383,32.005272,30.572297,28.404945,24.741687,26.770787,26.897536,25.122624,24.343116,31.662776,29.542623,27.240749,25.38312,23.998117,26.618031,28.733317,25.012333,24.070696,23.287614,22.386106,21.61012,21.297553,0.2581805451071,0.3432267987019,0.08537672429477,1,0,0,227.5533677146,0,215.3860783988,161.8722207915,9.3990348614,5.974533652612,1.702894146366,0.3981397516624,18.76680931135,11.55985480725,233.1861354622,39.07893946322,4.133925723165e-05,0.9606071795055,0.0007725007494945,1.297083983319,0.0002919924746612,0.7244117911827,0
889,1,881,1.484462928772,-2.178606081009,269.4089318183,-28.77164042237,39704,-5.7726384,-1.5652346,-296.65105,-280.18521,-1.5443572,-45.249957,0.27951616,0.0,10.0,3354.7399,4.9624823,0.0,0.27951196,9.8119415,0.28772072,0.069272443,1.4000575,-2.195537,269.37635,-28.853145,8.7671145,0.57934617,0.21405125,-0.33707296,1.2730312,0.0,36145,-8.149676,-3.1114171,-151.16816,-135.0921,-90.487284,-112.92192,0.72909857,0.0,10.0,4811.4446,4.5857998,0.0,0.7290151,6.2570983,0.71896295,-0.10441625,1.4018895,-2.1958069,269.37766,-28.851695,8.6032567,0.41566258,0.21032538,-0.33049579,1.2730312,0.0,-5.355537243908,155.4043471813,655.9253839872,539.1936787963,539.1936787963,-0.06974628567696,0.01005811851293,14.63429521229,14.63021407453,0.9771878235431,0.1135834786312,0.001343545093948,0.01912636301442,-0.01909240011005,0.001139306893216,0.1515144818267,-2.831612868476,-2.377037090127,-1.546183283858,0.1631842882677,-2.830964316833,2.835663604012,0.1572006645277,-2.830510871185,-2.373241184326,-1.550558003379,0.1688658805529,-2.829838892094,8.036503840822,6187.690665443,6185.965073764,12.63866475044,-6177.436368928,356.0838090358,-6174.980583924,368.4815897522,-2.455785003445,-12.39778071636,0.001489447064005,0.0190682801952,115.6482420078,0.36,3.00374072e-06,15.07508155884,-66.54871526718,323.6183031688,4.120272296143e-06,12.94291280992,68.55203459461,0.01005811851293,432.0,1.0,0.6441677456712,0.007661046799331,27.565333,25.232579,24.457725,24.001565,24.012936,23.726687,23.766915,23.797329,21.962824,23.162486,22.287244,32.561506,30.94595,28.691169,25.291097,27.147345,27.348203,25.686118,24.974255,32.262048,29.904164,27.557921,25.916076,24.668304,27.095275,29.023345,25.555207,24.667569,23.964361,23.09327,22.29749,21.983138,22.83744,21.623448,21.16791,20.840591,20.848439,20.629312,20.681538,20.879428,19.044923,20.01032,19.231551,26.486892,25.271832,23.45984,21.470647,22.46056,22.827074,21.772909,21.476453,26.822229,24.429412,22.675573,21.998695,21.283917,22.658418,23.783805,21.589284,21.081959,20.608738,19.951618,19.235335,19.049007,0.01930256339928,0.01867923652362,0.008474367846215,1,0,1,-0.6946781719307,0,0.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0
890,1,881,1.321569080651,-2.190936017036,269.3282178435,-28.91877796941,38325,-7.7296396,0.44830103,44.781367,66.112038,-70.650423,24.346499,0.64432318,0.0,10.0,4165.6864,4.6499076,0.0,0.64428424,7.1752398,0.62842876,0.098414435,1.396234,-2.2022478,269.38081,-28.859809,8.6635873,0.4759073,0.21094511,-0.33390578,1.2730312,0.0,15492,-6.5260528,0.5317199,-90.895546,-71.171715,1.295786,31.169139,0.12622767,0.0,10.0,2510.7946,5.0995506,0.0,0.12622684,12.324554,0.16148935,0.45957753,1.4012038,-2.2051444,269.38651,-28.856955,7.8280892,-0.35868985,0.19127993,-0.30046056,1.2730312,0.0,-25.90309483569,107.8997218609,299.8628924414,177.5208827108,177.5208827108,-0.9606148004532,0.02056473677972,33.46489967983,34.07386703422,0.8810589948679,0.1125509651663,0.002996829434162,0.1094567934505,0.0973555145858,0.05002692687153,0.529786972806,1.083930651126,1.20358677229,0.08341926980024,0.5247022735338,1.08640113087,1.206474157621,0.5665633392589,1.089973770307,1.227214746993,0.05459672254365,0.561449920532,1.092616503666,1.50903683735,464.2453089188,472.6932720164,14.34114461237,418.0418000871,201.9028485015,420.4334449026,216.0431619305,-2.391644815481,-14.14031342897,0.04725014080038,-0.0987330432369,44.7708391525,0.36,3.00374072e-06,24.23707834971,85.72710417817,188.0922527774,2.379637104121e-05,27.23664257211,335.8453795944,0.02056473677972,432.0,1.0,0.2715764305293,0.006725748912247,24.085556,22.550476,21.990174,21.572982,21.53731,21.246955,21.243512,21.415798,19.581293,20.762569,19.818899,28.721273,26.992182,24.898584,22.457793,23.668226,24.047753,22.794982,22.371582,28.80611,26.059495,23.914251,23.011989,22.144813,23.867139,25.227605,22.619232,22.001234,21.455818,20.698114,19.825162,19.587506,31.845878,28.165573,26.692875,26.071982,26.154051,25.822013,25.964569,25.713815,23.87931,25.125676,24.282957,37.925387,36.530749,34.123032,28.78035,31.496643,31.254587,28.772216,27.665363,35.801547,35.00743,32.413549,29.505714,27.08236,30.761506,34.395482,28.852044,27.650148,26.381189,25.027566,24.313248,23.92535,0.1835780925752,0.1626098719165,0.09486191378437,1,0,1,-4.505156909778,0,0.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0
891,1,881,1.42427328825,-2.190161728859,269.3860523239,-28.82951171556,26924,-4.5157457,1.0012236,282.39005,300.81535,77.419921,35.132536,0.25215874,0.0,10.0,3204.6229,4.9892772,0.0,0.25215534,10.227546,0.26038384,0.15174101,1.3964172,-2.2026153,269.38128,-28.859834,8.1817679,-0.0053765098,0.19923964,-0.31444284,1.2730312,0.0,11893,-8.6850438,-1.23919,-30.843356,-11.970173,-71.779622,-36.134755,0.3599475,0.0,10.0,3451.9104,4.8977069,0.0,0.35994083,9.2411428,0.35345128,0.11631486,1.4053255,-2.2000261,269.3838,-28.85083,7.6916997,-0.49491211,0.18850064,-0.29424283,1.2730312,0.0,0.2590312325719,152.4116027355,490.6423402337,507.3859012127,507.3859012127,-0.01423680782318,0.1690709264008,11.67036360823,11.66071297538,1.162265753901,0.1511064913131,0.0009793472398299,0.05153519524033,-0.05151599664013,-0.001406569810939,-0.1434439913553,-4.730953769281,-4.169297359551,-2.240414977938,-0.1231864218307,-4.731524580006,4.733127902955,-0.1493163243706,-4.726856130168,-4.168683436282,-2.23328069174,-0.1290762456461,-4.727452121686,22.36546424003,2881.261249924,2878.878633975,4.359001154338,-2880.285237364,-74.98894410105,-2877.806154485,-78.57433656792,-2.479082879217,3.58539246687,-0.00220745702262,0.05148789646074,172.5806123542,0.36,3.00374072e-06,1.291285073785,-47.85297502762,99.09356757047,8.345095831445e-06,0.7568065461556,2.445771204268,0.1690709264008,432.0,1.0,1.430406732275,0.2858003248623,28.148401,25.572471,24.696713,24.217485,24.242141,23.948585,24.010763,23.999139,22.164634,23.364377,22.49682,33.273126,31.706322,29.436773,25.703249,27.740709,27.859649,26.064116,25.278719,32.735789,30.607327,28.236938,26.347924,24.93251,27.57316,29.765352,25.960732,25.012501,24.22752,23.291258,22.510029,22.189321,26.604917,24.365761,23.616199,23.169884,23.174429,22.892267,22.919524,22.973031,21.138526,22.334943,21.456401,31.478531,29.897551,27.688186,24.405405,26.188268,26.413415,24.798166,24.116578,31.260894,28.880925,26.57164,25.021685,23.818867,26.1694,28.019201,24.660962,23.803845,23.115476,22.2672,21.465471,21.15635,0.01287083909701,0.007876818337836,0.01012111507628,1,0,0,59578.21726386,0,5.532568022754,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0
892,1,881,1.491638851166,-2.127640247345,269.3626693495,-28.73995377701,44289,-8.183646,-0.54820289,202.46489,223.133,-116.87942,-25.042432,0.35889481,0.0,10.0,3714.9952,4.9233485,0.0,0.35888677,8.9894518,0.34266542,-0.40934112,1.4020601,-2.2034845,269.38535,-28.855384,9.4734604,1.2848437,0.2316264,-0.36691276,1.2730312,0.0,38919,-7.1815109,0.77681717,-46.744528,-25.20022,-54.184232,41.94541,0.10483119,0.0,10.0,3376.591,5.3106921,0.0,0.10483027,11.717439,0.11809526,-0.93238892,1.3974058,-2.1981077,269.37738,-28.856725,8.7758924,0.58810822,0.21385947,-0.33782092,1.2730312,0.0,-10.19685799046,110.0884902477,336.4198788519,292.9686440527,292.9686440527,-0.5727089643478,0.02857880345408,18.79566001223,18.61034819396,0.7428590193187,0.0846476899966,0.001987007369612,0.09912233064855,0.09179412492546,-0.03740421182661,-0.6463722593462,1.530410343797,1.002134661716,1.325020391481,-0.6531670819818,1.527522726859,1.661310602523,-0.613945631134,1.526063440188,1.014584667239,1.294765158039,-0.6207214561606,1.523319971421,2.705798861468,938.6110568516,929.3570204682,18.48435006455,863.0232774319,-369.0278291059,860.6487950701,-350.6966253587,2.374482361817,-18.33120374722,0.0288166545731,0.09484111372403,69.11360896514,0.36,3.00374072e-06,11.07953632686,44.04003690505,281.8664423701,2.865337196976e-05,10.9314349617,113.9023815097,0.02857880345408,432.0,1.0,0.2812481804153,0.009412916438908,26.313439,24.53692,23.912938,23.498134,23.48594,23.217334,23.215977,23.31231,21.477805,22.672287,21.792421,31.259883,29.523876,27.250918,24.491878,25.882159,26.24071,24.851437,24.333762,31.199079,28.521023,26.157472,25.062795,24.087705,26.042618,27.58302,24.68456,23.978304,23.392645,22.608353,21.798596,21.490071,29.196121,27.137285,26.444212,25.963167,25.937538,25.616629,25.627552,25.667928,23.833423,25.144889,24.172625,35.166513,32.888971,30.320638,27.139249,28.757749,29.063903,27.524787,26.912592,34.572661,31.683777,29.067917,27.720186,26.657325,28.843693,30.644871,27.367885,26.567427,25.955213,25.075742,24.181742,23.851135,0.1031523567304,0.1271464288435,0.0358693434086,1,0,1,-9.42195527385,0,0.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0
893,1,881,1.356052058935,-2.177290189266,269.3344074178,-28.88211470814,38711,-2.2692901,1.682561,137.91837,155.75524,155.52459,71.501428,0.26396488,0.0,10.0,3503.4873,4.9897614,0.0,0.26396055,9.7472984,0.27177931,-0.15205788,1.4022214,-2.1967555,269.37879,-28.851881,8.6954189,0.50771496,0.21262868,-0.33436218,1.2730312,0.0,34782,-2.1373137,1.4334405,-16.470089,0.91062338,158.9063,66.322506,0.39004083,0.0,10.0,3664.2168,4.8904808,0.0,0.39003204,8.8766879,0.37100286,-0.17964838,1.4030283,-2.2040642,269.38648,-28.854836,8.5247002,0.33713976,0.208573,-0.32855035,1.2730312,0.0,-4.427157068361,107.9298484325,1445.804330395,1418.983744383,1418.983744383,-0.5682729482651,0.03004130366395,110.1227088424,110.826691999,0.7292205412772,0.08554207469691,0.001699022211517,0.02692351089705,-0.0009958437777723,0.02690508751507,0.2817309380599,-0.01031853754677,0.131976482685,-0.249120456196,0.2817758027994,-0.009010584550382,0.2819198355512,0.2834761506544,-0.01181035045051,0.1315575681392,-0.2513778403776,0.2835279218328,-0.0104942798132,0.08049821236762,580.2773336206,583.9868815727,4.725717074615,-18.54654166861,579.9808701207,-21.6004407649,583.5872675168,3.053899096287,-3.606397396156,-0.02691095211275,-0.0008222502106583,11.3926877087,0.36,3.00374072e-06,5.677107788472,-79.49221824664,52.7913921818,7.70126659338e-06,4.841733692737,21.65902464666,0.03004130366395,432.0,1.0,0.04823182953979,0.001724699820154,27.17813,25.11863,24.425469,23.986395,23.986202,23.705296,23.728281,23.786847,21.952342,23.155254,22.272903,32.226169,30.495961,28.201735,25.122013,26.749308,27.035907,25.510135,24.890353,32.034655,29.467036,27.087626,25.721563,24.619049,26.812343,28.533914,25.359348,24.555836,23.919269,23.08853,22.281212,21.969272,26.077106,24.195528,23.548478,23.125211,23.113994,22.840071,22.842156,22.933118,21.098613,22.298984,21.412281,31.015964,29.2949,27.037011,24.167192,25.648013,25.979,24.541101,23.98395,30.918799,28.291581,25.945813,24.7504,23.728774,25.771554,27.368875,24.379842,23.636388,23.032212,22.234242,21.418993,21.111721,0.02288821646623,0.01520030680073,0.01425395789873,1,0,1,-0.8239814338012,0,0.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0
894,1,881,1.394863736629,-2.171324360371,269.350656123,-28.84554596621,19505,-3.6341104,1.1170227,181.06137,198.80687,113.41963,42.44609,0.4258259,0.0,10.0,3614.0887,4.8526352,0.0,0.42581605,8.7484418,0.40456767,0.061130449,1.4049991,-2.1946189,269.37826,-28.848409,7.9348732,-0.25197946,0.19441565,-0.30333457,1.2730312,0.0,13235,-5.5959198,-0.60383835,-217.42086,-200.15813,34.920759,-5.5704766,0.081433412,2e-50,10.0,2e-50,2e-50,0.0,0.081433412,2e-50,2e-50,2e-50,1.399558,-2.2025,269.38295,-28.857058,7.7434683,-0.44319597,0.18899036,-0.29667176,1.2730312,0.0,-0.7892358330014,133.7783825397,402.5455874718,349.6237787604,349.6237787604,-0.5576597452164,0.5159456604565,6.361216586791,6.362607212635,0.3520106854673,0.04545904649306,0.005215354261893,0.06852628901722,-0.0671829209026,0.0135021267016,0.5092059665992,-2.559446846277,-1.961808829707,-1.720861700143,0.5207914044788,-2.55711462167,2.609608950654,0.5027046290252,-2.561313091229,-1.966676080275,-1.716164878623,0.5142985850092,-2.559010289312,6.813036695345,3971.177896548,3972.046035927,10.292969711,-3891.294541264,792.5154125715,-3894.179277476,782.6349509195,2.884736212026,9.880461652095,-0.01692428379659,-0.0664034705753,95.79269749208,0.36,3.00374072e-06,0.7219189116342,-67.93750342219,308.2248329112,3.688585122775e-05,1.405872588459,2.149429984213,0.5159456604565,432.0,1.0,0.2372562935732,0.1448138695928,25.944826,23.917899,23.234502,22.801886,22.791601,22.51206,22.517225,22.604339,20.769834,21.975109,21.081014,30.802241,29.153102,26.9409,23.914245,25.522506,25.809765,24.302754,23.692521,30.67233,28.152942,25.85279,24.512395,23.421544,25.587914,27.272296,24.150025,23.358424,22.722869,21.909496,21.088313,20.783685,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.2553376312934,0.2874099561825,0.08415740000449,1,0,1,-2.222871876496,0,0.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0
