mass_bin,event_name,prm_file,param_err_key,matrix_key,ratio_mcmc_over_fisher,mcmc_fractional,fisher_fractional,ot_distance_scaled,ot_constrained,mc_constrained_for_matrix
m00,638_3_571,638_3_571_sampling.prm,log_q_err,A2,0.4568834672579048,0.011453069534232425,0.02506781346887152,0.8838786003965339,True,True
m00,638_3_571,638_3_571_sampling.prm,log_rho_err,A2,0.5730415383924992,0.0145409309215453,0.025375003289178022,0.736967279741797,True,True
m00,638_3_571,638_3_571_sampling.prm,log_s_err,A1,5.733310303415785,0.07683887280523591,0.013402182812162971,0.9963404425571684,True,True
m00,638_3_571,638_3_571_sampling.prm,log_tE_err,A2,0.5071161564566081,0.0338774734999431,0.06680416916048673,0.9605412319339689,True,True
m00,638_3_571,638_3_571_sampling.prm,piEE_err,D,0.15757868189275703,43.564460345403454,276.4616369557655,0.6613507920520221,True,False
m00,638_3_571,638_3_571_sampling.prm,piEN_err,D,0.030462718850913895,115.19656743859474,3781.558960720894,0.12920996250375627,True,False
m00,638_3_571,638_3_571_sampling.prm,t0_err,A2,0.09874102672026472,2.043654601510764e-09,2.0697117190207853e-08,0.8505880211494004,True,True
m00,638_3_571,638_3_571_sampling.prm,u0_err,A1,7.518385589669612,0.0749160288161163,0.009964377049117058,0.9711604202271477,True,True
m00,639_0_435,639_0_435_sampling.prm,alpha_err,A1,1.2234649096812114,0.0060601455469369014,0.00495326469846687,0.9874639244824255,True,True
m00,639_0_435,639_0_435_sampling.prm,log_q_err,A1,1.354318887243611,0.005911707286236706,0.004365077783319229,0.926371599703393,True,True
m00,639_0_435,639_0_435_sampling.prm,log_rho_err,A1,1.5137888049059898,0.008958501195676791,0.005917933311861913,0.8685804008229654,True,True
m00,639_0_435,639_0_435_sampling.prm,log_s_err,A1,1.9057624246955822,0.04612512906465108,0.024202979588087373,0.9988664869620713,True,True
m00,639_0_435,639_0_435_sampling.prm,log_tE_err,A1,2.5272751942014215,0.02630933130716449,0.010410156902393773,0.9649492910213474,True,True
m00,639_0_435,639_0_435_sampling.prm,piEE_err,D,1.9652191225978457,78.17751020351572,39.78055642984584,0.15014685723915364,True,False
m00,639_0_435,639_0_435_sampling.prm,piEN_err,D,0.5432663041809115,49.538839902138726,91.18702838901261,0.4993830963372904,True,False
m00,639_0_435,639_0_435_sampling.prm,t0_err,A2,0.9470436305060128,8.817318954576325e-10,9.310361920564486e-10,1.0116446876972716,True,True
m00,639_0_435,639_0_435_sampling.prm,u0_err,A1,8.285686472374527,0.0503422399406435,0.006075807974208361,1.0036667859886783,True,True
m00,677_3_26,677_3_26_sampling.prm,alpha_err,A2,0.42755915421392054,0.00649602439807917,0.015193276378381589,0.9837664703022744,True,True
m00,677_3_26,677_3_26_sampling.prm,log_q_err,A2,0.4754875789088689,0.012017506498173024,0.02527407030431867,0.8719623696017635,True,True
m00,677_3_26,677_3_26_sampling.prm,log_rho_err,A2,0.4981996697051961,0.011016457303339895,0.022112534337605554,0.8529641727398674,True,True
m00,677_3_26,677_3_26_sampling.prm,log_s_err,A1,4.049924702714145,0.03896810672468369,0.009621933637079317,0.9913493281551794,True,True
m00,677_3_26,677_3_26_sampling.prm,log_tE_err,A2,0.46397611739710154,0.020258097672836612,0.04366194058971011,0.9680762029509424,True,True
m00,677_3_26,677_3_26_sampling.prm,piEE_err,D,84.66086537081145,53.46553730876365,0.6315259958020342,0.5163644744137696,True,False
m00,677_3_26,677_3_26_sampling.prm,piEN_err,D,0.10224654457925848,13.926933320727489,136.2093298901827,0.8671242733745176,True,False
m00,677_3_26,677_3_26_sampling.prm,t0_err,A2,0.5611880885647098,6.768942373190968e-09,1.206180692555888e-08,1.0034191420163507,True,True
m00,677_3_26,677_3_26_sampling.prm,u0_err,A1,7.818370766723335,0.041124581850399855,0.005259993811681957,0.9725201029654854,True,True
m00,677_4_648,677_4_648_sampling.prm,alpha_err,A1,1.2815116315677102,0.0024137653340404186,0.0018835297898058012,0.9988172091050648,True,True
m00,677_4_648,677_4_648_sampling.prm,log_q_err,A2,0.6558619379462738,0.012136865829236572,0.018505214477365795,0.8564253226646894,True,True
m00,677_4_648,677_4_648_sampling.prm,log_rho_err,B,0.020331443521736357,0.057777283307129376,2.841769854922483,0.08802949777220462,True,True
m00,677_4_648,677_4_648_sampling.prm,log_s_err,A2,0.4326653723523042,0.031075716051388827,0.07182390373058319,0.9988226379903457,True,True
m00,677_4_648,677_4_648_sampling.prm,log_tE_err,A1,4.567157107686498,0.004466457899114913,0.0009779514463380055,0.9822939429531673,True,True
m00,677_4_648,677_4_648_sampling.prm,piEE_err,C,36.16193453962632,1.0320026069539974,0.02853836831719074,0.9673534190664693,True,False
m00,677_4_648,677_4_648_sampling.prm,piEN_err,D,3.110953888381285,1.8621739633826528,0.5985861668787362,0.9548376981158754,True,False
m00,677_4_648,677_4_648_sampling.prm,t0_err,A1,3.6104606048397834,3.550644163767698e-08,9.834324626082604e-09,0.7793105829242152,True,True
m00,677_4_648,677_4_648_sampling.prm,u0_err,A1,3.230663172713417,0.008718554206581675,0.002698688702746751,0.9914400714843816,True,True
m00,6_2_143,6_2_143_sampling.prm,alpha_err,A1,2.3229787199329084,0.0038498502765138554,0.0016572903761361386,0.9884578980284091,True,True
m00,6_2_143,6_2_143_sampling.prm,log_q_err,A1,1.4896469187136578,0.0038950873740442836,0.0026147722155581508,0.966487359693774,True,True
m00,6_2_143,6_2_143_sampling.prm,log_rho_err,A1,1.6579046347769788,0.02583179961519159,0.015580992460803684,0.830594361287096,True,True
m00,6_2_143,6_2_143_sampling.prm,log_s_err,A1,1.1585869844949614,0.05072887617814027,0.04378512520598827,0.9803612149003972,True,True
m00,6_2_143,6_2_143_sampling.prm,log_tE_err,A1,4.230779048672219,0.002388346894579974,0.0005645170468851426,0.9942156128545874,True,True
m00,6_2_143,6_2_143_sampling.prm,piEE_err,C,47.826553898259625,1.6442942061019914,0.03438036136995908,0.9098843670006689,True,False
m00,6_2_143,6_2_143_sampling.prm,piEN_err,B,0.1679866551679623,0.14450736852870477,0.8602312391077634,0.9977354079091322,True,True
m00,6_2_143,6_2_143_sampling.prm,t0_err,A1,2.0071402850885356,7.458534226524288e-10,3.71600046191853e-10,1.007670568364899,True,True
m00,6_2_143,6_2_143_sampling.prm,u0_err,A1,3.2347373537677346,0.009023879082021504,0.0027896790666824107,0.990240700953101,True,True
m00,6_4_911,6_4_911_sampling.prm,alpha_err,A2,0.13079011446333658,0.0028889212832049482,0.0220882235255997,0.9913745123141738,True,True
m00,6_4_911,6_4_911_sampling.prm,log_q_err,A2,0.6706683348618022,0.009443836620951615,0.014081232302249086,0.9112033118573116,True,True
m00,6_4_911,6_4_911_sampling.prm,log_rho_err,A1,1.2178564839874353,0.03302468504204774,0.027117058106814217,0.5850890328067929,True,True
m00,6_4_911,6_4_911_sampling.prm,log_s_err,A2,0.9784224775254485,0.029656458237505196,0.030310483373716078,0.9907933159734532,True,True
m00,6_4_911,6_4_911_sampling.prm,log_tE_err,A2,0.44771511324371577,0.011927159911569667,0.026640065431691298,0.9921288771819896,True,True
m00,6_4_911,6_4_911_sampling.prm,piEE_err,D,0.2077497214952082,2.73180573498163,13.149503716878096,0.8807677505921705,True,False
m00,6_4_911,6_4_911_sampling.prm,piEN_err,D,0.0838319370334301,20.367534121144395,242.95673990000168,0.08215109610839472,True,False
m00,6_4_911,6_4_911_sampling.prm,t0_err,A2,0.09857993788872914,1.388692799194471e-09,1.4086971740253484e-08,1.0083154141021538,True,True
m00,6_4_911,6_4_911_sampling.prm,u0_err,A1,1.2937801553237238,0.026395193252350894,0.0204016062108685,1.0014227825976736,True,True
m00,716_2_719,716_2_719_sampling.prm,alpha_err,A2,0.969516134196504,0.003896325281349311,0.004018834905288532,0.998159410486943,True,True
m00,716_2_719,716_2_719_sampling.prm,log_q_err,A1,1.0994549855927263,0.007201470564595404,0.006550036753631187,0.9279851768511407,True,True
m00,716_2_719,716_2_719_sampling.prm,log_rho_err,A1,2.713698391291071,0.03317241999781325,0.012224062963029254,0.9650966822319775,True,True
m00,716_2_719,716_2_719_sampling.prm,log_s_err,A1,3.293075347290926,0.06490772617252977,0.01971036776486958,0.9966433107447221,True,True
m00,716_2_719,716_2_719_sampling.prm,log_tE_err,A1,1.4273871167347547,0.0035142754608772824,0.002462033893731945,0.9883857601035325,True,True
m00,716_2_719,716_2_719_sampling.prm,piEE_err,D,5.957271723596276,30.71726681118004,5.156264182060289,0.4602256236252466,True,False
m00,716_2_719,716_2_719_sampling.prm,piEN_err,D,0.5007139983267951,51.49335193999927,102.83984891988524,0.16189998217745616,True,False
m00,716_2_719,716_2_719_sampling.prm,t0_err,A1,1.050997451533394,6.077260257129993e-11,5.782373923232007e-11,1.014149877492427,True,True
m00,716_2_719,716_2_719_sampling.prm,u0_err,A1,2.8635998784817884,0.009179729450792828,0.0032056606510472755,1.0086500846058568,True,True
m00,716_4_90,716_4_90_sampling.prm,alpha_err,A2,0.881705159173751,0.010916152311169824,0.012380728634274283,0.9775937175466186,True,True
m00,716_4_90,716_4_90_sampling.prm,log_q_err,A2,0.7460941062855071,0.014073128712537351,0.018862404345480786,0.8863029985052641,True,True
m00,716_4_90,716_4_90_sampling.prm,log_rho_err,A2,0.5293551394806054,0.05817939886761252,0.10990617551139145,0.2138571094936541,True,True
m00,716_4_90,716_4_90_sampling.prm,log_s_err,A2,0.5802101335461861,0.11598341479492447,0.19989898157421945,0.9857835449704511,True,True
m00,716_4_90,716_4_90_sampling.prm,log_tE_err,A1,2.2005593835576898,0.002554616199465236,0.0011608940065662467,0.9916884621343998,True,True
m00,716_4_90,716_4_90_sampling.prm,piEE_err,D,10.799444831854974,34.459949063438,3.190900050879649,0.21269756452022878,True,False
m00,716_4_90,716_4_90_sampling.prm,piEN_err,D,0.32409426604150743,13.615721092540294,42.01160748335023,0.6889813514945036,True,False
m00,716_4_90,716_4_90_sampling.prm,t0_err,A2,0.8881309643348503,1.363466021197611e-09,1.5352082924152457e-09,1.01406359466373,True,True
m00,716_4_90,716_4_90_sampling.prm,u0_err,A2,0.8992338287092393,0.01720088419337135,0.01912837756344366,1.0112189797721185,True,True
m00,717_5_702,717_5_702_sampling.prm,alpha_err,A2,0.647214929947753,0.006103549735111624,0.009430483526707795,0.9767625598532399,True,True
m00,717_5_702,717_5_702_sampling.prm,log_q_err,A2,0.5961987867782262,0.010327853098362576,0.01732283481181307,0.8852088532106126,True,True
m00,717_5_702,717_5_702_sampling.prm,log_rho_err,A2,0.18752007240696678,0.05328646385582891,0.28416405332962746,0.2993318731882759,True,True
m00,717_5_702,717_5_702_sampling.prm,log_s_err,A1,1.1502814713347949,0.019914112876284983,0.01731238255379051,1.0005178611430563,True,True
m00,717_5_702,717_5_702_sampling.prm,log_tE_err,A2,0.6572679580305077,0.010234135604591611,0.015570720403377071,0.9678320993213672,True,True
m00,717_5_702,717_5_702_sampling.prm,piEE_err,C,23.93060560818382,5.879892577191467,0.24570596638727155,0.8242647421969833,True,False
m00,717_5_702,717_5_702_sampling.prm,piEN_err,D,0.5297212907839542,9.648820558909508,18.21490041419679,0.6708764275094,True,False
m00,717_5_702,717_5_702_sampling.prm,t0_err,A2,0.6282731007422155,4.9762369092789754e-08,7.920499705303725e-08,0.7300342365509652,True,True
m00,717_5_702,717_5_702_sampling.prm,u0_err,A1,1.6609845219498134,0.022285981589274372,0.013417332488512942,0.9919949808074928,True,True
m00,755_0_851,755_0_851_sampling.prm,alpha_err,A2,0.7048173946357398,0.010170275571032172,0.014429660289936974,0.9654598944727383,True,True
m00,755_0_851,755_0_851_sampling.prm,log_q_err,A1,1.0709145387297034,0.008254684541207796,0.0077080702919575,0.9101410436661218,True,True
m00,755_0_851,755_0_851_sampling.prm,log_rho_err,A2,0.9190644922456797,0.007211071048863316,0.007846099060190532,0.881360723419325,True,True
m00,755_0_851,755_0_851_sampling.prm,log_s_err,A1,3.2124880797073305,0.03866310018815354,0.012035250942215447,0.9990440937181423,True,True
m00,755_0_851,755_0_851_sampling.prm,log_tE_err,A1,1.7534396380606145,0.00976625695432586,0.005569770833473226,0.9900941709569537,True,True
m00,755_0_851,755_0_851_sampling.prm,piEE_err,D,36.427153021625315,15.02756775057091,0.4125375304968153,0.8130904337062571,True,False
m00,755_0_851,755_0_851_sampling.prm,piEN_err,D,0.3571920341093919,8.405534373606608,23.53225596019975,0.8964625206485521,True,False
m00,755_0_851,755_0_851_sampling.prm,t0_err,A2,0.7299340486484874,5.156929837604862e-09,7.064925724664026e-09,1.0162799682708727,True,True
m00,755_0_851,755_0_851_sampling.prm,u0_err,A1,15.626518172119592,0.03748846432065017,0.002399028619666284,0.9947361875900333,True,True
m00,756_1_557,756_1_557_sampling.prm,alpha_err,A2,0.021074213459164833,0.001317890860040194,0.06253570803929884,0.9966939881039233,True,True
m00,756_1_557,756_1_557_sampling.prm,log_q_err,A2,0.19496646880711302,0.0021278524564999454,0.010913940584342748,0.9837573644192061,True,True
m00,756_1_557,756_1_557_sampling.prm,log_rho_err,A2,0.17836713917092287,0.0022433614095783714,0.012577212484350259,0.9705316571666907,True,True
m00,756_1_557,756_1_557_sampling.prm,log_s_err,A1,1.5864912233139155,0.010269554415106623,0.006473124001061434,1.0086876580133863,True,True
m00,756_1_557,756_1_557_sampling.prm,log_tE_err,A2,0.13522635459061982,0.008594792388999468,0.06355856012697439,0.9945469289498531,True,True
m00,756_1_557,756_1_557_sampling.prm,piEE_err,D,0.08091785855917794,49.522558274595035,612.0102429351555,0.4208760627791629,True,False
m00,756_1_557,756_1_557_sampling.prm,piEN_err,D,0.004074400745090555,40.22457235098301,9872.51251596976,0.5911257938512646,True,False
m00,756_1_557,756_1_557_sampling.prm,t0_err,A2,0.017793749817387097,1.2087466780053273e-10,6.793096960508037e-09,0.9985614526960791,True,True
m00,756_1_557,756_1_557_sampling.prm,u0_err,A2,0.4108253943086339,0.010297997723991576,0.025066604612701163,1.0052759777925817,True,True
m00,795_2_477,795_2_477_sampling.prm,alpha_err,A2,0.637220403488492,0.001997153057463341,0.0031341636999220935,0.9884312209383713,True,True
m00,795_2_477,795_2_477_sampling.prm,log_q_err,A2,0.7079164172489828,0.01270384350392819,0.01794540032465456,0.8424784438707692,True,True
m00,795_2_477,795_2_477_sampling.prm,log_rho_err,A2,0.42193176754858225,0.05422990013608066,0.12852765377481679,0.3823092947942426,True,True
m00,795_2_477,795_2_477_sampling.prm,log_s_err,A2,0.520683864404558,0.04109980781682099,0.07893428359609679,1.0093518588020032,True,True
m00,795_2_477,795_2_477_sampling.prm,log_tE_err,A2,0.6674548678827783,0.0027712071470683878,0.004151901919389523,0.9930246575247316,True,True
m00,795_2_477,795_2_477_sampling.prm,piEE_err,D,16.26645555611901,31.962519397420603,1.9649344804804234,0.7083685608672382,True,False
m00,795_2_477,795_2_477_sampling.prm,piEN_err,D,0.6146062016843437,108.09449139424257,175.8760180063379,0.1614807943138173,True,False
m00,795_2_477,795_2_477_sampling.prm,t0_err,A2,0.636437328513438,3.286727789793862e-09,5.164259924022456e-09,1.0105443949685329,True,True
m00,795_2_477,795_2_477_sampling.prm,u0_err,A2,0.6435205743777244,0.008049399496333704,0.012508379400483603,0.991928763157118,True,True
m00,795_5_229,795_5_229_sampling.prm,alpha_err,A1,1.6344654888635575,0.0020338906240642274,0.0012443766099205862,0.9940875441572279,True,True
m00,795_5_229,795_5_229_sampling.prm,log_q_err,A1,1.6828399155667602,0.0016080677495417365,0.0009555678675473768,0.9734707233826864,True,True
m00,795_5_229,795_5_229_sampling.prm,log_rho_err,A1,1.1739714761465718,0.0018054759635893632,0.0015379214915132633,0.9708674714167734,True,True
m00,795_5_229,795_5_229_sampling.prm,log_s_err,A1,2.0368334345723347,0.004596717042144169,0.0022567957517396716,1.0078004026144673,True,True
m00,795_5_229,795_5_229_sampling.prm,log_tE_err,A1,2.0612618585676983,0.003607931043474184,0.0017503506546136813,1.0007117647126382,True,True
m00,795_5_229,795_5_229_sampling.prm,piEE_err,C,21.012176382224755,2.3993174960704122,0.11418700530708062,0.7902797976701221,True,False
m00,795_5_229,795_5_229_sampling.prm,piEN_err,D,1.5824633660127172,7.340563228206614,4.638693941271069,0.4817830920708569,True,False
m00,795_5_229,795_5_229_sampling.prm,t0_err,A1,1.6165348552298444,3.6606054717826095e-09,2.264476673632955e-09,1.0034689704033222,True,True
m00,795_5_229,795_5_229_sampling.prm,u0_err,A1,2.6323516334839896,0.004665068183774325,0.0017722055535566803,0.9842136118544945,True,True
m00,796_3_61,796_3_61_sampling.prm,alpha_err,A2,0.4166887172701902,0.005166442203656918,0.012398805126050204,0.9950268838241931,True,True
m00,796_3_61,796_3_61_sampling.prm,log_q_err,A2,0.9403796978118031,0.006494625721858708,0.006906386576583098,0.95518002895171,True,True
m00,796_3_61,796_3_61_sampling.prm,log_rho_err,A2,0.7624441943530581,0.022209665114512275,0.029129561584972662,0.9293247028680741,True,True
m00,796_3_61,796_3_61_sampling.prm,log_s_err,C,1.099503002573795,0.3545899295482798,0.32250019210336883,1.0041334711571681,True,False
m00,796_3_61,796_3_61_sampling.prm,log_tE_err,A2,0.5224041216527138,0.0023385387603039745,0.004476493701668379,1.0025920500032726,True,True
m00,796_3_61,796_3_61_sampling.prm,piEE_err,C,79.02433264095588,6.711489780501822,0.0849294078951002,0.6765723673335937,True,False
m00,796_3_61,796_3_61_sampling.prm,piEN_err,D,0.20019787665049432,3.6560399969234627,18.262131737321976,0.8308756259428425,True,False
m00,796_3_61,796_3_61_sampling.prm,t0_err,A1,1.0468216721891856,1.5480335371254632e-10,1.4787939323878429e-10,1.012817838550503,True,True
m00,796_3_61,796_3_61_sampling.prm,u0_err,A1,2.6630850194116316,0.004421917912645054,0.001660449396250222,0.9953298611014795,True,True
m00,797_1_856,797_1_856_sampling.prm,alpha_err,A1,6.064221541890677,0.028540782155264566,0.004706421419156504,0.908758733446972,True,True
m00,797_1_856,797_1_856_sampling.prm,log_q_err,A1,1.0617849978178693,0.016250448816226712,0.01530483935036177,0.8016404360756783,True,True
m00,797_1_856,797_1_856_sampling.prm,log_rho_err,B,0.048627720813322124,0.05012352688684051,1.0307603574360533,0.07899844185685558,True,True
m00,797_1_856,797_1_856_sampling.prm,log_s_err,A1,1.7069772156291394,0.03524267205980398,0.020646246321931492,0.9968208566837636,True,True
m00,797_1_856,797_1_856_sampling.prm,log_tE_err,A1,5.005588824028042,0.01145262441060486,0.002287967472603719,0.981166545417327,True,True
m00,797_1_856,797_1_856_sampling.prm,piEE_err,C,37.22830484463273,4.721191220504902,0.12681724940762548,0.7839300406894779,True,False
m00,797_1_856,797_1_856_sampling.prm,piEN_err,D,1.9581953356180195,2.18731206942737,1.1170040238794867,0.9060836453574741,True,False
m00,797_1_856,797_1_856_sampling.prm,t0_err,A1,4.749180361403556,6.015254271896755e-08,1.2665878770961287e-08,0.6422810829992909,True,True
m00,797_1_856,797_1_856_sampling.prm,u0_err,A1,10.960267562447573,0.08166226741420395,0.007450754915326873,1.0043633702167916,True,True
m00,798_5_907,798_5_907_sampling.prm,alpha_err,A1,4.806529391575232,0.014859551336590116,0.0030915344786272554,0.9668620409342307,True,True
m00,798_5_907,798_5_907_sampling.prm,log_q_err,A1,1.2675690436814167,0.014010558484760167,0.011053092969254856,0.8296718588118652,True,True
m00,798_5_907,798_5_907_sampling.prm,log_rho_err,A1,1.0705187912983027,0.015211125553823498,0.014209115876775749,0.7342204292375454,True,True
m00,798_5_907,798_5_907_sampling.prm,log_s_err,A1,14.696172929552086,0.025322928715646613,0.0017230968114648072,0.9887641830057984,True,True
m00,798_5_907,798_5_907_sampling.prm,log_tE_err,A1,8.447422889389669,0.012854306184424331,0.0015216837552397074,0.982125206486661,True,True
m00,798_5_907,798_5_907_sampling.prm,piEE_err,D,1.908466377654746,0.8604252573997059,0.45084643223165155,0.9870236567076389,True,False
m00,798_5_907,798_5_907_sampling.prm,piEN_err,D,6.1716976134763675,8.23012409167248,1.333526787459804,0.8660352766068702,True,False
m00,798_5_907,798_5_907_sampling.prm,t0_err,A1,5.527768297111105,9.224635105435722e-08,1.6687810721474444e-08,0.5084781150339488,True,True
m00,798_5_907,798_5_907_sampling.prm,u0_err,A1,51.053066541925006,0.032870057219280414,0.0006438409961581323,0.9670191355895605,True,True
m00,799_1_699,799_1_699_sampling.prm,alpha_err,A2,0.9861698437526678,0.004267277907028966,0.004327122689932103,0.9706924157351194,True,True
m00,799_1_699,799_1_699_sampling.prm,log_q_err,A2,0.7343352964461657,0.016920306454050557,0.023041663033135967,0.8214143383905149,True,True
m00,799_1_699,799_1_699_sampling.prm,log_rho_err,B,0.03228774531864739,0.05438287623452215,1.6843194127622776,0.07401303401375905,True,True
m00,799_1_699,799_1_699_sampling.prm,log_s_err,A1,2.363155871981224,0.124402495375868,0.05264252639906117,0.9477198913607499,True,True
m00,799_1_699,799_1_699_sampling.prm,log_tE_err,A2,0.7463165061063162,0.023788217070203874,0.03187416716040733,0.9525674294851428,True,True
m00,799_1_699,799_1_699_sampling.prm,piEE_err,C,4.912219154177951,0.7210526411311255,0.14678755537970134,0.9282887584065758,True,False
m00,799_1_699,799_1_699_sampling.prm,piEN_err,B,0.28046154295067577,0.31779598687195215,1.1331178725200208,0.9662788995224416,True,True
m00,799_1_699,799_1_699_sampling.prm,t0_err,A2,0.5098667325586508,1.356595738550023e-07,2.6606869048746414e-07,0.25029981705412385,True,True
m00,799_1_699,799_1_699_sampling.prm,u0_err,A1,1.9785197521875144,0.10617132434972794,0.0536619986898496,0.853995293877043,True,True
m00,836_4_151,836_4_151_sampling.prm,alpha_err,A2,0.40695117667302577,0.004148001775170718,0.01019287328048083,0.9946215428894178,True,True
m00,836_4_151,836_4_151_sampling.prm,log_q_err,A2,0.5471294169374009,0.00958310642218273,0.01751524616575162,0.9111962861002578,True,True
m00,836_4_151,836_4_151_sampling.prm,log_rho_err,A2,0.9017166633754317,0.026635496923544576,0.02953865444145045,0.6426962313786723,True,True
m00,836_4_151,836_4_151_sampling.prm,log_s_err,A1,2.901029640482521,0.026789340352724584,0.009234424901728608,0.9997174197635679,True,True
m00,836_4_151,836_4_151_sampling.prm,log_tE_err,A2,0.6544181107349729,0.01714586382838972,0.026200167060067,0.9817656618288904,True,True
m00,836_4_151,836_4_151_sampling.prm,piEE_err,C,44.51952253814338,14.645269393560467,0.3289628585080335,0.7807060866139545,True,False
m00,836_4_151,836_4_151_sampling.prm,piEN_err,D,0.1066840581250873,3.21346603836702,30.121332979283785,0.8808388374086039,True,False
m00,836_4_151,836_4_151_sampling.prm,t0_err,A2,0.5485137066970377,3.771470942349455e-08,6.875800725309064e-08,0.9347726878369711,True,True
m00,836_4_151,836_4_151_sampling.prm,u0_err,A1,2.6253396336084864,0.028668489985815362,0.010919916653378287,0.9755931725468279,True,True
m00,836_5_33,836_5_33_sampling.prm,alpha_err,A1,1.9483372692210787,0.015223482489590823,0.007813576596867638,0.9728932217810354,True,True
m00,836_5_33,836_5_33_sampling.prm,log_q_err,A1,1.236873759522906,0.013633409186969276,0.01102247426788974,0.8473247107019916,True,True
m00,836_5_33,836_5_33_sampling.prm,log_rho_err,A2,0.6401705836022006,0.02286029167225072,0.035709687789178414,0.5603529383864284,True,True
m00,836_5_33,836_5_33_sampling.prm,log_s_err,A1,2.911781739600751,0.03493492942476691,0.011997784363314615,0.9812719066910156,True,True
m00,836_5_33,836_5_33_sampling.prm,log_tE_err,A1,5.041353390650302,0.013040293727505661,0.002586665269625851,0.973927904061979,True,True
m00,836_5_33,836_5_33_sampling.prm,piEE_err,D,5.053854986409618,6.7303993491704555,1.33173574771521,0.8477898571308307,True,False
m00,836_5_33,836_5_33_sampling.prm,piEN_err,D,1.3102678394823293,15.941772906393538,12.166804699023933,0.6783984489605294,True,False
m00,836_5_33,836_5_33_sampling.prm,t0_err,A1,1.4657099325920502,1.0344928336081378e-07,7.057964271134318e-08,0.5172281829538584,True,True
m00,836_5_33,836_5_33_sampling.prm,u0_err,A1,39.31861142223417,0.044066338048246355,0.001120750109281006,0.9778457593579367,True,True
m00,836_5_514,836_5_514_sampling.prm,alpha_err,A2,0.4543150481402285,0.0030893819721620197,0.006800087262811629,0.9836234390050995,True,True
m00,836_5_514,836_5_514_sampling.prm,log_q_err,A2,0.3499728870155669,0.007363561069009253,0.021040375818260803,0.9275979095010074,True,True
m00,836_5_514,836_5_514_sampling.prm,log_rho_err,A2,0.20831537327450478,0.05291640205095999,0.25402062852668156,0.2663642090923852,True,True
m00,836_5_514,836_5_514_sampling.prm,log_s_err,A1,2.1338819529157926,0.019124501294795163,0.008962305186874532,1.0021844334109697,True,True
m00,836_5_514,836_5_514_sampling.prm,log_tE_err,A2,0.39215317962293184,0.009714943459393995,0.024773338491696616,0.981549806889037,True,True
m00,836_5_514,836_5_514_sampling.prm,piEE_err,C,32.49804987015575,6.545412252170115,0.20140938543457118,0.6914175105506835,True,False
m00,836_5_514,836_5_514_sampling.prm,piEN_err,D,0.21913486566596035,7.379090274611637,33.67373901084276,0.6500772432769325,True,False
m00,836_5_514,836_5_514_sampling.prm,t0_err,A2,0.29885985327000497,3.30392390021266e-08,1.1055094433268457e-07,0.865332295181291,True,True
m00,836_5_514,836_5_514_sampling.prm,u0_err,A1,1.2461835241120391,0.020964679982997614,0.01682310797515629,0.9859666009787762,True,True
m00,836_5_515,836_5_515_sampling.prm,alpha_err,A2,0.8296248367922102,0.0018761201419690288,0.0022614078783166013,1.0008229679077636,True,True
m00,836_5_515,836_5_515_sampling.prm,log_q_err,A2,0.9453550140813533,0.004037439226153398,0.004270818016527655,0.9527934959918182,True,True
m00,836_5_515,836_5_515_sampling.prm,log_rho_err,A2,0.922627478123183,0.006085066302103348,0.006595366435954892,0.9179833239507984,True,True
m00,836_5_515,836_5_515_sampling.prm,log_s_err,A1,3.2360883494658697,0.007181635177467157,0.002219233346534719,0.9990712701912255,True,True
m00,836_5_515,836_5_515_sampling.prm,log_tE_err,A1,1.3129951158224162,0.0027505696615134877,0.0020948818684604345,0.9954440127036983,True,True
m00,836_5_515,836_5_515_sampling.prm,piEE_err,C,5.723808156778164,0.7756406145530871,0.135511287818857,0.9704420289171013,True,False
m00,836_5_515,836_5_515_sampling.prm,piEN_err,D,0.8578366631817437,2.147680858929228,2.5036011528854583,0.9355837576020452,True,False
m00,836_5_515,836_5_515_sampling.prm,t0_err,A2,0.9244504987434632,1.6380374573898894e-08,1.7719039143970955e-08,1.0032945602220442,True,True
m00,836_5_515,836_5_515_sampling.prm,u0_err,A1,9.57269974016199,0.008046323028956769,0.0008405489827701009,1.0156035523782851,True,True
m00,837_2_727,837_2_727_sampling.prm,alpha_err,A2,0.22125542562570139,0.006498240088493645,0.02936985644585612,0.9796318961078797,True,True
m00,837_2_727,837_2_727_sampling.prm,log_q_err,A2,0.6639142410360718,0.009787523093782741,0.014742149646479666,0.917805141635185,True,True
m00,837_2_727,837_2_727_sampling.prm,log_rho_err,A2,0.4469555555583162,0.013637143707427458,0.030511185145450467,0.823048935812079,True,True
m00,837_2_727,837_2_727_sampling.prm,log_s_err,A1,1.381916300287783,0.04932141586959354,0.03569059563109748,0.996837121999802,True,True
m00,837_2_727,837_2_727_sampling.prm,log_tE_err,A2,0.6279228060722017,0.03068636513961443,0.048869645827270616,0.9862637996770214,True,True
m00,837_2_727,837_2_727_sampling.prm,piEE_err,D,1.0673429152710354,40.956605732182716,38.3724903648069,0.21669992828498574,True,False
m00,837_2_727,837_2_727_sampling.prm,piEN_err,D,0.06857263290011902,46.81291486753782,682.6763518869723,0.08745927729589095,True,False
m00,837_2_727,837_2_727_sampling.prm,t0_err,A2,0.09415597352638991,6.415333427987157e-09,6.813517175507804e-08,0.9949120438482417,True,True
